play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
play1653-game2021010309.csv,20.61,10.450191385807248,10.450191385807248,optimal,pitch_control,optimal
play1656-game2020112207.csv,8.579999999999998,6.510014520913146,6.510014520913146,optimal,pitch_control,optimal
play1663-game2020120604.csv,8.670000000000002,18.25804693218247,18.25804693218247,optimal,pitch_control,optimal
play1667-game2020112203.csv,11.419999999999973,7.625197447352499,7.625197447352499,optimal,pitch_control,optimal
play1674-game2020100404.csv,22.58,4.781401468189007,4.781401468189007,optimal,pitch_control,optimal
play1677-game2020112202.csv,8.959999999999994,2.7687542325024097,2.7687542325024097,optimal,pitch_control,optimal
play1692-game2020092702.csv,10.86,3.738154624945311,3.738154624945311,optimal,pitch_control,optimal
play170-game2020122002.csv,12.41000000000001,13.889420434272987,13.889420434272987,optimal,pitch_control,optimal
play1711-game2020102512.csv,56.379999999999995,5.094547193923237,5.094547193923237,optimal,pitch_control,optimal
play1719-game2020120607.csv,0.730000000000004,40.81937819410256,40.81937819410256,optimal,pitch_control,optimal
play1720-game2021010304.csv,0.700000000000017,9.584775925391558,9.584775925391558,optimal,pitch_control,optimal
play174-game2020112908.csv,15.040000000000006,10.409408137727032,10.409408137727032,optimal,pitch_control,optimal
play1744-game2020122003.csv,14.0,26.2363331987417,26.2363331987417,optimal,pitch_control,optimal
play1748-game2020091311.csv,7.259999999999991,6.413873851096378,6.413873851096378,optimal,pitch_control,optimal
play175-game2021010315.csv,,,,optimal,pitch_control,optimal
play1751-game2020101101.csv,4.469999999999999,25.975620404479514,25.975620404479514,optimal,pitch_control,optimal
play1764-game2020120608.csv,8.170000000000002,4.032519201579971,4.032519201579971,optimal,pitch_control,optimal
play1767-game2020101200.csv,8.340000000000003,27.440116617827993,27.440116617827993,optimal,pitch_control,optimal
play1767-game2020111512.csv,25.39999999999999,3.7179079475119985,3.7179079475119985,optimal,pitch_control,optimal
play177-game2020111505.csv,13.61999999999999,2.0250493821139255,2.0250493821139255,optimal,pitch_control,optimal
play1780-game2020102513.csv,7.570000000000007,4.794981172480714,4.794981172480714,optimal,pitch_control,optimal
play1783-game2020110106.csv,0.05999999999998806,5.02857832791734,5.02857832791734,optimal,pitch_control,optimal
play1788-game2020101300.csv,7.730000000000004,20.916971578122872,20.916971578122872,optimal,pitch_control,optimal
play179-game2021010305.csv,9.0,11.593144525968784,11.593144525968784,optimal,pitch_control,optimal
play1798-game2020120702.csv,16.799999999999997,4.780148607528765,4.780148607528765,optimal,pitch_control,optimal
play1801-game2020112202.csv,11.439999999999998,11.039727251059142,11.039727251059142,optimal,pitch_control,optimal
play181-game2020120603.csv,1.5100000000000051,5.968483894591656,5.968483894591656,optimal,pitch_control,optimal
play1822-game2020110806.csv,19.729999999999997,13.011857839849178,13.011857839849178,optimal,pitch_control,optimal
play1827-game2020121307.csv,4.260000000000005,4.419865508260532,4.419865508260532,optimal,pitch_control,optimal
play1837-game2020102200.csv,4.789999999999992,21.054391465915135,21.054391465915135,optimal,pitch_control,optimal
play1858-game2021010314.csv,0.07000000000000739,21.386984619415408,21.386984619415408,optimal,pitch_control,optimal
play1861-game2021010305.csv,8.200000000000003,14.020247773739628,14.020247773739628,optimal,pitch_control,optimal
play1862-game2020092004.csv,20.599999999999994,4.874515360525597,4.874515360525597,optimal,pitch_control,optimal
play1867-game2020121400.csv,5.179999999999978,2.2795930436032825,2.2795930436032825,optimal,pitch_control,optimal
play1876-game2020101112.csv,9.91000000000001,18.893242178091086,18.893242178091086,optimal,pitch_control,optimal
play1883-game2020092400.csv,11.150000000000006,7.426909032550332,7.426909032550332,optimal,pitch_control,optimal
play1883-game2020121304.csv,14.140000000000029,2.319600061313255,2.319600061313255,optimal,pitch_control,optimal
play1889-game2020121311.csv,2.269999999999996,3.497313254485509,3.497313254485509,optimal,pitch_control,optimal
play1890-game2020101200.csv,14.25,1.9109799696606993,1.9109799696606993,optimal,pitch_control,optimal
play1898-game2020122006.csv,25.189999999999998,6.2534612637944615,6.2534612637944615,optimal,pitch_control,optimal
play1899-game2020112201.csv,5.1200000000000045,11.346312665844843,11.346312665844843,optimal,pitch_control,optimal
play1909-game2020110802.csv,2.3900000000000006,8.141774990749871,8.141774990749871,optimal,pitch_control,optimal
play1924-game2020121000.csv,19.709999999999994,1.1324414382700347,1.1324414382700347,optimal,pitch_control,optimal
play1933-game2020101811.csv,7.090000000000003,6.247703578115719,6.247703578115719,optimal,pitch_control,optimal
play1935-game2020100409.csv,3.1799999999999926,3.9407416109717834,3.9407416109717834,optimal,pitch_control,optimal
play1945-game2020092006.csv,7.36999999999999,25.48741148968338,25.48741148968338,optimal,pitch_control,optimal
play195-game2021010313.csv,7.600000000000023,8.783403541781382,8.783403541781382,optimal,pitch_control,optimal
play1983-game2021010311.csv,21.49000000000001,5.388923825774492,5.388923825774492,optimal,pitch_control,optimal
play1988-game2020100401.csv,4.680000000000007,3.910064737315736,3.910064737315736,optimal,pitch_control,optimal
play1995-game2020101112.csv,13.739999999999995,11.482154753258545,11.482154753258545,optimal,pitch_control,optimal
play1995-game2020121306.csv,21.989999999999995,2.5566579747787905,2.5566579747787905,optimal,pitch_control,optimal
play1998-game2020092008.csv,3.610000000000028,5.046039525407556,5.046039525407556,optimal,pitch_control,optimal
play2007-game2020101108.csv,2.240000000000009,3.600680491240504,3.600680491240504,optimal,pitch_control,optimal
play2007-game2020121901.csv,6.6200000000000045,3.4444448028673635,3.4444448028673635,optimal,pitch_control,optimal
play2011-game2020111504.csv,9.90999999999999,1.0347332214180471,1.0347332214180471,optimal,pitch_control,optimal
play2017-game2020091304.csv,17.380000000000003,5.88028721898665,5.88028721898665,optimal,pitch_control,optimal
play2025-game2020092004.csv,1.2800000000000011,11.093294270764558,11.093294270764558,optimal,pitch_control,optimal
play2025-game2020122800.csv,5.0,12.494495232345766,12.494495232345766,optimal,pitch_control,optimal
play2046-game2020091310.csv,17.17,8.65296480982097,8.65296480982097,optimal,pitch_control,optimal
play2054-game2020112201.csv,7.25,3.526428788448733,3.526428788448733,optimal,pitch_control,optimal
play2062-game2020122100.csv,11.519999999999996,12.80336848038221,12.80336848038221,optimal,pitch_control,optimal
play2070-game2020092400.csv,15.76000000000002,4.926230246795655,4.926230246795655,optimal,pitch_control,optimal
play2075-game2020121310.csv,10.520000000000024,1.6838085137898389,1.6838085137898389,optimal,pitch_control,optimal
play208-game2020092011.csv,10.030000000000001,24.332517337916354,24.332517337916354,optimal,pitch_control,optimal
play2088-game2020101101.csv,9.899999999999991,11.697828858382225,11.697828858382225,optimal,pitch_control,optimal
play2104-game2020091308.csv,0.25,6.9065090238292575,6.9065090238292575,optimal,pitch_control,optimal
play211-game2020122100.csv,0.010000000000005116,21.627690584063757,21.627690584063757,optimal,pitch_control,optimal
play212-game2020122008.csv,0.8200000000000074,5.781046618044171,5.781046618044171,optimal,pitch_control,optimal
play2122-game2020101807.csv,0.12000000000000455,18.41505521005784,18.41505521005784,optimal,pitch_control,optimal
play2126-game2020110809.csv,6.6200000000000045,16.904023189761663,16.904023189761663,optimal,pitch_control,optimal
play213-game2020092709.csv,14.030000000000001,9.774175157014527,9.774175157014527,optimal,pitch_control,optimal
play213-game2020122007.csv,4.179999999999993,4.641437756174743,4.641437756174743,optimal,pitch_control,optimal
play2134-game2020112205.csv,10.150000000000006,0.5800000000000052,0.5800000000000052,optimal,pitch_control,optimal
play2135-game2021010309.csv,2.410000000000011,7.011904163634863,7.011904163634863,optimal,pitch_control,optimal
play2138-game2020110805.csv,5.709999999999994,7.818276309036716,7.818276309036716,optimal,pitch_control,optimal
play214-game2020122602.csv,33.40999999999999,1.378638619959722,1.378638619959722,optimal,pitch_control,optimal
play2140-game2020112903.csv,11.97999999999999,1.8394821131080497,1.8394821131080497,optimal,pitch_control,optimal
play2142-game2020112906.csv,86.95,2.8549253519894506,2.8549253519894506,optimal,pitch_control,optimal
