play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
play2880-game2020091308.csv,11.689999999999998,3.9393594534626657,6.131495910707523,optimal,astar_delaunay,optimal
play2882-game2020120602.csv,3.0400000000000063,6.874444799502937,6.610489649615697,optimal,astar_delaunay,optimal
play289-game2020110801.csv,10.539999999999992,8.110709035779845,10.180246648151115,optimal,astar_delaunay,optimal
play2890-game2020111509.csv,12.63000000000001,7.568763005557151,12.183719695524927,optimal,astar_delaunay,optimal
play2891-game2020122709.csv,7.040000000000006,7.327828557051957,6.659573178291368,optimal,astar_delaunay,optimal
play2903-game2020092707.csv,7.75,5.449046998178228,5.039207306906808,optimal,astar_delaunay,optimal
play2908-game2020122602.csv,18.14,5.884658018950632,6.280165237667436,optimal,astar_delaunay,optimal
play2912-game2020101805.csv,8.700000000000003,3.9839198750813387,4.494848536195567,optimal,astar_delaunay,optimal
play2920-game2020101901.csv,0.7200000000000131,21.730712701594584,20.42359534300276,optimal,astar_delaunay,optimal
play2922-game2020110108.csv,11.799999999999997,19.864941033359898,19.826063071033975,optimal,astar_delaunay,optimal
play2923-game2020112910.csv,2.5300000000000153,8.68013879472688,14.659464341781648,optimal,astar_delaunay,optimal
play2933-game2020111502.csv,-4.689999999999998,13.521914992919257,11.793330265217438,optimal,astar_delaunay,optimal
play2935-game2020112210.csv,2.3699999999999903,5.665833294739116,13.469934154764108,optimal,astar_delaunay,optimal
play2935-game2021010309.csv,7.819999999999993,12.222767049962458,11.51449386743142,optimal,astar_delaunay,optimal
play2936-game2020111505.csv,7.240000000000023,5.667620711824711,4.9643940299229685,optimal,astar_delaunay,optimal
play2943-game2020122009.csv,11.439999999999998,4.115861105875088,4.750315731954989,optimal,astar_delaunay,optimal
play2945-game2020122707.csv,11.549999999999997,10.724058233709862,9.713407518002938,optimal,astar_delaunay,optimal
play2949-game2020112300.csv,3.319999999999993,3.490113290430335,3.6472922579755704,optimal,astar_delaunay,optimal
play2972-game2020110805.csv,10.969999999999999,2.7150823778167115,3.7162645524829947,optimal,astar_delaunay,optimal
play2992-game2020101106.csv,-1.0300000000000011,13.766612908422449,12.701653790548853,optimal,astar_delaunay,optimal
play3004-game2020102506.csv,7.409999999999997,9.38564332495438,13.053885304128208,optimal,astar_delaunay,optimal
play3005-game2020092400.csv,10.019999999999996,7.5407986549905806,9.130224203141035,optimal,astar_delaunay,optimal
play3007-game2020102512.csv,5.5,25.354283062026543,28.35071708358078,optimal,astar_delaunay,optimal
play3007-game2020112206.csv,13.430000000000007,5.650312258848401,5.83012067818732,optimal,astar_delaunay,optimal
play3019-game2020111501.csv,1.0400000000000063,21.84736597395667,23.397651495345972,optimal,astar_delaunay,optimal
play3019-game2020120612.csv,5.8799999999999955,5.374946275123699,5.638112968625705,optimal,astar_delaunay,optimal
play3023-game2020101110.csv,6.969999999999999,7.418753857409262,7.483701289729421,optimal,astar_delaunay,optimal
play3023-game2020121900.csv,7.350000000000001,7.207435396866212,10.10767737073319,optimal,astar_delaunay,optimal
play3024-game2020112210.csv,-1.9000000000000057,13.49282147829871,13.788770600835871,optimal,astar_delaunay,optimal
play3041-game2020112300.csv,1.1899999999999977,7.540482335689646,8.493329644250188,optimal,astar_delaunay,optimal
play3049-game2020101108.csv,3.0799999999999983,16.326187088769984,16.73046779898183,optimal,astar_delaunay,optimal
play3049-game2020121300.csv,1.4000000000000057,10.710062306278658,11.420593706464766,optimal,astar_delaunay,optimal
play3050-game2020092708.csv,13.930000000000007,8.604162667696771,8.641541683549956,optimal,astar_delaunay,optimal
play3050-game2020121000.csv,22.25999999999999,2.329216606500994,7.310697638222343,optimal,astar_delaunay,optimal
play3054-game2020111512.csv,18.859999999999992,7.860246563942579,6.9189918234922425,optimal,astar_delaunay,optimal
play3055-game2020091400.csv,10.620000000000019,6.440321354797952,6.355230105135668,optimal,astar_delaunay,optimal
play3060-game2020101111.csv,1.2000000000000028,10.864821798696166,12.974347774429633,optimal,astar_delaunay,optimal
play3064-game2020110111.csv,16.25,5.395653183192707,16.335289433521897,optimal,astar_delaunay,optimal
play3065-game2020111504.csv,14.810000000000002,6.82856942428144,7.576054389988924,optimal,astar_delaunay,optimal
play307-game2020092703.csv,0.4000000000000199,7.0005384823357755,9.395245045344739,optimal,astar_delaunay,optimal
play3071-game2020092004.csv,10.280000000000001,25.06148891496608,25.681062509947637,optimal,astar_delaunay,optimal
play3077-game2020101804.csv,2.410000000000011,3.2203826579402968,3.737718206005445,optimal,astar_delaunay,optimal
play3080-game2020101810.csv,3.90000000000002,9.753428318581255,9.396673551167167,optimal,astar_delaunay,optimal
play3092-game2020110804.csv,6.3799999999999955,3.6943827694350033,5.201964947874771,optimal,astar_delaunay,optimal
play3092-game2020120610.csv,81.22000000000003,1.7514565367145092,5.155402132578843,optimal,astar_delaunay,optimal
play3094-game2020112205.csv,13.090000000000003,6.588288134922286,6.033343834567553,optimal,astar_delaunay,optimal
play3101-game2020122711.csv,9.21,3.806480287736711,5.717974497472119,optimal,astar_delaunay,optimal
play3116-game2020092001.csv,0.4000000000000057,,,optimal,astar_delaunay,optimal
play3120-game2020092013.csv,12.66000000000001,3.320973646958391,7.144448990533412,optimal,astar_delaunay,optimal
play3130-game2020092700.csv,12.950000000000003,8.58011167163616,8.116168935328007,optimal,astar_delaunay,optimal
play3132-game2020101100.csv,2.3200000000000074,4.299508673716268,6.23123889068597,optimal,astar_delaunay,optimal
play3132-game2020121310.csv,20.85000000000001,5.703561653938702,6.33173875163912,optimal,astar_delaunay,optimal
play3136-game2020110106.csv,10.72999999999999,9.25814663574848,11.8487989513531,optimal,astar_delaunay,optimal
play3138-game2020101811.csv,5.990000000000009,2.6598957189337953,2.5072133770950624,optimal,astar_delaunay,optimal
play3149-game2020101813.csv,3.509999999999991,2.7847185182987126,4.484184073324058,optimal,astar_delaunay,optimal
play3153-game2020112909.csv,-3.3700000000000045,12.674188609711138,16.160489363913587,optimal,astar_delaunay,optimal
play3162-game2020120702.csv,11.400000000000006,3.943497940110647,5.7552984839800345,optimal,astar_delaunay,optimal
play3162-game2020122005.csv,18.609999999999992,5.090517580967091,7.964905258318808,optimal,astar_delaunay,optimal
play3168-game2020092712.csv,7.439999999999998,3.522578764557447,4.108078301692324,optimal,astar_delaunay,optimal
play3177-game2020122012.csv,-1.1700000000000017,6.680704177440263,6.680704177440263,optimal,astar_delaunay,optimal
play3181-game2020122003.csv,22.789999999999992,4.197615001684357,4.698251629357774,optimal,astar_delaunay,optimal
play3203-game2020120600.csv,8.170000000000002,7.516555808494533,13.859567239546308,optimal,astar_delaunay,optimal
play3216-game2020100100.csv,43.54,3.795813483299726,4.436515161114302,optimal,astar_delaunay,optimal
play3216-game2020110803.csv,0.12000000000000455,7.2471128942039815,6.29571796380099,optimal,astar_delaunay,optimal
play322-game2020101813.csv,-0.060000000000002274,7.610519036176174,7.4744124141722486,optimal,astar_delaunay,optimal
play322-game2020120604.csv,12.20999999999998,2.6899907063036403,3.1851622369777526,optimal,astar_delaunay,optimal
play3224-game2021010303.csv,25.269999999999996,15.256019432526292,14.627293905204018,optimal,astar_delaunay,optimal
play3225-game2020120602.csv,10.569999999999993,3.072372837227625,3.3511432449721705,optimal,astar_delaunay,optimal
play3230-game2020120611.csv,55.68,6.105127348542769,9.157027907063712,optimal,astar_delaunay,optimal
play3234-game2020122800.csv,7.719999999999999,9.3172446345637,10.255362370500132,optimal,astar_delaunay,optimal
play3240-game2020110110.csv,4.230000000000004,6.341788190336598,6.133495222529213,optimal,astar_delaunay,optimal
play3240-game2020122011.csv,7.079999999999998,21.688853518554495,21.50650450084563,optimal,astar_delaunay,optimal
play3243-game2020100404.csv,-0.05000000000001137,24.650233242229746,17.3220681020487,optimal,astar_delaunay,optimal
play3247-game2020091303.csv,9.449999999999989,5.169144486887928,7.786620532745724,optimal,astar_delaunay,optimal
play3253-game2020101807.csv,-3.6199999999999903,7.821849045846075,8.342815484657889,optimal,astar_delaunay,optimal
play3262-game2020122006.csv,4.700000000000003,8.756413544219583,8.269226053062276,optimal,astar_delaunay,optimal
play327-game2020121000.csv,8.450000000000003,4.403012971843186,3.8600670643716075,optimal,astar_delaunay,optimal
play3274-game2020110105.csv,15.299999999999997,6.076248046765514,9.962791156467244,optimal,astar_delaunay,optimal
