0,play730-game2020110803.csv,-2.3299999999999983,14.180128869374428,15.541913635497766,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3019-game2020111501.csv,1.0400000000000063,16.186193765034307,18.340413010202077,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play177-game2020111505.csv,13.61999999999999,5.843213234747852,7.751258890885984,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play916-game2020121306.csv,8.369999999999997,6.098167757613757,11.051280766268674,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play522-game2020100409.csv,-3.719999999999999,16.599188440994055,18.413137030981872,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2912-game2020101805.csv,8.700000000000003,2.8662071347166282,4.9918079754425175,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3598-game2020122702.csv,10.0,10.62361794961621,12.447707091325126,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2206-game2020092709.csv,-1.2600000000000051,25.569062931060007,24.584365105104492,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3914-game2020122704.csv,1.2099999999999937,5.461768731482581,7.55822929786529,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3050-game2020092708.csv,13.930000000000007,11.039581026924953,10.46959227774204,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play267-game2020092007.csv,16.929999999999993,9.244693115486744,9.685901248831753,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3132-game2020101100.csv,2.3200000000000074,9.483966684246075,11.485618294195323,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2104-game2020091308.csv,-0.25,33.99924785374454,25.71961358653429,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1232-game2021010309.csv,15.41000000000001,4.38717268158171,9.22895747114494,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play789-game2020112910.csv,6.449999999999989,21.492507327889093,22.66870091323612,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2138-game2020110805.csv,-5.709999999999994,13.958647405466905,14.880209245164336,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3007-game2020112206.csv,13.430000000000007,5.663989987988854,6.794107562171548,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play120-game2020101813.csv,14.11,17.12686135440608,15.186988622596198,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1468-game2020122012.csv,9.049999999999997,4.592792476529514,6.117762980405932,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play4767-game2020110108.csv,13.489999999999995,6.442989719759428,9.616525437358904,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1406-game2020121309.csv,11.620000000000005,5.7396883908960294,9.919622471012852,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1002-game2020100410.csv,8.060000000000002,6.595149736424655,13.47005642939555,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2799-game2020112207.csv,2.6500000000000057,24.06190624419636,25.697430273212344,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play429-game2021010314.csv,-1.509999999999991,17.16619791378245,14.891172913651353,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2235-game2021010315.csv,20.490000000000002,17.34361761435849,18.984519970676217,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2662-game2020091302.csv,17.379999999999995,8.656019014780401,12.484690972915631,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play4087-game2020122704.csv,0.0,,,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3723-game2020111503.csv,6.810000000000002,7.407071586352214,9.465220267014022,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play657-game2020120200.csv,-5.189999999999998,15.739363616904715,16.462184809984436,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1118-game2020101805.csv,10.100000000000009,7.471156322974281,13.211598157076141,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2604-game2020122100.csv,7.900000000000006,4.636380564580403,10.322574867420744,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1424-game2020112909.csv,14.300000000000011,3.941624716337722,6.5774783158712395,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3116-game2020092001.csv,0.4000000000000057,,,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2248-game2020091308.csv,10.11,22.565,22.09145034997782,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1312-game2021010313.csv,13.079999999999998,9.882725536931678,7.68295231906433,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2369-game2020113000.csv,12.870000000000005,10.628887072852125,12.091177914524094,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2689-game2020121309.csv,0.5399999999999991,,,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3240-game2020110110.csv,4.230000000000004,3.7180044412014075,3.819670654276909,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1018-game2020113000.csv,6.070000000000007,8.172449956543023,7.341614030960601,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play130-game2020122704.csv,9.680000000000007,4.694117406194745,10.630297375511724,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play537-game2020102503.csv,19.13000000000001,11.334503371982676,12.042745977097434,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play4046-game2020100800.csv,7.730000000000004,17.962992269801557,19.579651257438393,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1677-game2020112202.csv,8.959999999999994,22.354930936822026,16.723681900043395,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1711-game2020102512.csv,56.379999999999995,3.610610097187717,4.720172200228405,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play283-game2020112904.csv,5.670000000000002,14.603182368181134,15.258083151665993,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play216-game2020120200.csv,1.3199999999999932,12.876851696525838,13.07436208353415,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2338-game2020101801.csv,7.030000000000001,10.96413469538604,14.796679322159527,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1556-game2020091400.csv,0.9500000000000028,,,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play213-game2020122007.csv,1.339999999999975,4.21387069162636,4.293670058666397,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1909-game2020110802.csv,-2.3900000000000006,12.59817254030567,12.752357825332787,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1450-game2020113000.csv,4.8799999999999955,27.95688050989583,24.40340169285227,euclidean,astar,optimal
